Fwd Packet Length Min,Fwd Packet Length Mean,Flow IAT Mean,Fwd IAT Max,Bwd Packets/s,Packet Length Min,Avg Fwd Segment Size,Label,Class
43.0,43.0,6869.3335,1.0,97.04969,43.0,43.0,Benign,Benign
33.0,33.0,6932.6665,2.0,96.16309,33.0,33.0,Benign,Benign
516.0,516.0,1000122.0,3000364.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,6147115.5,15781467.0,0.0,6.0,6.0,Syn,Attack
321.0,362.1,51703.633,110784.0,0.0,321.0,362.1,DrDoS_UDP,Attack
41.0,41.0,7117.3335,2.0,93.66804,41.0,41.0,Benign,Benign
0.0,135.9762,654643.94,58019616.0,0.81526434,0.0,135.9762,Benign,Benign
440.0,440.0,18.608696,94.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,117.07143,6185.25,58371.0,74.10102,0.0,117.07143,Benign,Benign
6.0,6.0,1.5,3.0,0.0,6.0,6.0,Benign,Benign
440.0,440.0,193.87437,1001.0,0.0,440.0,440.0,DrDoS_NTP,Attack
330.0,359.5,35237.668,105661.0,0.0,330.0,359.5,DrDoS_UDP,Attack
224.0,409.14285,39.615383,174.0,0.0,224.0,409.14285,DrDoS_NTP,Attack
516.0,516.0,1001288.7,3003863.0,0.0,516.0,516.0,TFTP,Attack
32.0,32.0,6845.3335,4.0,97.389946,32.0,32.0,Benign,Benign
0.0,87.066666,2163389.8,58509836.0,0.21399887,0.0,87.066666,Benign,Benign
224.0,429.7143,17.04878,145.0,0.0,224.0,429.7143,DrDoS_NTP,Attack
0.0,0.0,0.75,0.0,1333333.4,0.0,0.0,Benign,Benign
44.0,44.0,6945.3335,2.0,95.98772,44.0,44.0,Benign,Benign
516.0,516.0,999924.3,2999771.0,0.0,516.0,516.0,TFTP,Attack
0.0,23.0,18695.2,93474.0,21.395866,0.0,23.0,Benign,Benign
80.0,421.05264,54.162163,212.0,0.0,80.0,421.05264,DrDoS_NTP,Attack
440.0,440.0,139.5055,6181.0,0.0,440.0,440.0,DrDoS_NTP,Attack
31.0,31.0,7013.3335,3.0,95.05704,31.0,31.0,Benign,Benign
6.0,6.0,122.5,242.0,0.0,6.0,6.0,Benign,Benign
0.0,109.1875,4816.276,51172.0,100.23483,0.0,109.1875,Benign,Benign
1029.0,1029.0,1.0,1.0,0.0,1029.0,1029.0,DrDoS_DNS,Attack
322.0,342.33334,49021.0,129866.0,0.0,322.0,342.33334,DrDoS_UDP,Attack
80.0,388.57144,11.769231,100.0,0.0,80.0,388.57144,DrDoS_NTP,Attack
330.0,349.5,36326.668,108979.0,0.0,330.0,349.5,UDP,Attack
440.0,440.0,5.3508773,47.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,16.64,186.0,0.0,440.0,440.0,DrDoS_NTP,Attack
41.0,41.0,15258.333,3.0,43.69197,41.0,41.0,Benign,Benign
440.0,440.0,14.021276,95.0,0.0,440.0,440.0,DrDoS_NTP,Attack
42.0,42.0,19179.0,3.0,34.760242,42.0,42.0,Benign,Benign
516.0,516.0,972145.3,2916434.0,0.0,516.0,516.0,TFTP,Attack
43.0,43.0,6931.6665,5.0,96.17696,43.0,43.0,Benign,Benign
40.0,40.0,7109.3335,3.0,93.773445,40.0,40.0,Benign,Benign
440.0,440.0,28.376812,260.0,0.0,440.0,440.0,DrDoS_NTP,Attack
31.0,31.0,20628.666,4.0,32.317486,31.0,31.0,Benign,Benign
44.0,44.0,18143.0,3.0,36.745117,44.0,44.0,Benign,Benign
516.0,516.0,1000372.7,3001072.0,0.0,516.0,516.0,TFTP,Attack
43.0,43.0,8184.3335,3.0,81.45644,43.0,43.0,Benign,Benign
6.0,6.0,31919.0,0.0,31.329302,6.0,6.0,Benign,Benign
440.0,440.0,27.276382,907.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,1044703.1,1.0,0.82046545,0.0,0.0,Benign,Benign
44.0,44.0,6977.3335,3.0,95.547485,44.0,44.0,Benign,Benign
25.0,25.0,6966.3335,1.0,95.69836,25.0,25.0,Benign,Benign
0.0,0.0,5729589.5,17147248.0,0.0,0.0,0.0,UDP-lag,Attack
0.0,85.25,3777.3428,43854.0,121.02234,0.0,85.25,Benign,Benign
516.0,516.0,997203.3,2991608.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,258608.0,0.0,3.8668563,0.0,0.0,Benign,Benign
0.0,0.0,24178.0,3.0,27.573277,0.0,0.0,Benign,Benign
0.0,0.0,57569.0,0.0,17.37046,0.0,0.0,Benign,Benign
516.0,516.0,999491.3,2998472.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,38.666668,1.0,17241.379,0.0,0.0,Syn,Attack
440.0,440.0,5.8,48.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,999793.3,2999377.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,23.923077,99.0,0.0,440.0,440.0,DrDoS_NTP,Attack
45.0,45.0,8390.333,3.0,79.45652,45.0,45.0,Benign,Benign
6.0,6.0,2371197.0,17995044.0,0.17756964,6.0,6.0,Syn,Attack
0.0,0.0,5026828.0,15080482.0,0.0,0.0,0.0,UDP-lag,Attack
31.0,1011.5,2.0,2.0,0.0,31.0,1011.5,Benign,Benign
6.0,6.0,2198905.5,12523031.0,0.1819087,6.0,6.0,Syn,Attack
6.0,6.0,57.666668,1.0,11560.693,6.0,6.0,Syn,Attack
0.0,0.0,1466375.0,10239974.0,0.3896879,0.0,0.0,Benign,Benign
516.0,516.0,1000022.0,3000065.0,0.0,516.0,516.0,TFTP,Attack
31.0,31.0,6983.3335,3.0,95.46539,31.0,31.0,Benign,Benign
440.0,440.0,11.191919,103.0,0.0,440.0,440.0,DrDoS_NTP,Attack
32.0,32.0,6909.0,3.0,96.4925,32.0,32.0,Benign,Benign
224.0,434.97675,5.364706,46.0,0.0,224.0,434.97675,DrDoS_NTP,Attack
440.0,440.0,6.703704,137.0,0.0,440.0,440.0,DrDoS_NTP,Attack
43.0,43.0,6871.3335,1.0,97.02144,43.0,43.0,Benign,Benign
321.0,348.0,42958.4,109889.0,0.0,321.0,348.0,DrDoS_UDP,Attack
368.0,437.12,17.755102,284.0,0.0,368.0,437.12,DrDoS_NTP,Attack
6.0,6.0,13580.25,54318.0,36.818172,6.0,6.0,Benign,Benign
0.0,0.0,3.0,3.0,0.0,0.0,0.0,Benign,Benign
440.0,440.0,4.6363635,54.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,38.333332,46.0,17391.305,6.0,6.0,Syn,Attack
6.0,6.0,5920327.0,29123472.0,0.030710835,6.0,6.0,Syn,Attack
80.0,410.0,22.217392,261.0,0.0,80.0,410.0,DrDoS_NTP,Attack
0.0,128.0,174802.36,9964005.0,3.0010474,0.0,128.0,Benign,Benign
60.0,60.0,6883.0,3.0,96.85699,60.0,60.0,Benign,Benign
6.0,6.0,3943013.2,13663086.0,0.05967368,6.0,6.0,Syn,Attack
50.0,50.0,6984.0,3.0,95.45628,50.0,50.0,Benign,Benign
0.0,0.0,6941.3335,0.0,144.06454,0.0,0.0,Benign,Benign
0.0,0.0,2272168.2,9939501.0,0.0,0.0,0.0,Benign,Benign
440.0,440.0,23.879396,346.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,92.72222,1812365.8,58932132.0,0.2546608,0.0,92.72222,Benign,Benign
0.0,0.0,858774.3,5112274.0,0.3881501,0.0,0.0,Benign,Benign
516.0,516.0,1000004.3,3000011.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,6348002.0,19088556.0,0.0,0.0,0.0,UDP-lag,Attack
0.0,15.5,1.0,1.0,0.0,0.0,15.5,Benign,Benign
0.0,0.0,814229.44,2.0,1.0916934,0.0,0.0,Benign,Benign
0.0,98.333336,669862.9,58680860.0,0.79731375,0.0,98.333336,Benign,Benign
6.0,6.0,7.5,0.0,133333.33,6.0,6.0,Benign,Benign
6.0,16.0,84.5,332.0,0.0,6.0,16.0,Benign,Benign
224.0,433.82858,9.376812,96.0,0.0,224.0,433.82858,DrDoS_NTP,Attack
440.0,440.0,186.59789,8967.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,1000091.3,3000271.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,57825.5,0.0,17.29341,0.0,0.0,Benign,Benign
520.0,520.0,1.0,1.0,0.0,520.0,520.0,LDAP,Attack
42.0,42.0,6901.6665,1.0,96.595024,42.0,42.0,Benign,Benign
43.0,43.0,7206.3335,3.0,92.511215,43.0,43.0,Benign,Benign
0.0,85.52,1267980.2,10108808.0,0.3943279,0.0,85.52,Benign,Benign
1.0,1.0,10697.667,2.0,62.318886,0.0,1.0,Benign,Benign
516.0,516.0,998562.3,2995685.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,5848577.0,15031452.0,0.0,0.0,0.0,UDP-lag,Attack
0.0,42.8,3554.125,27967.0,140.6816,0.0,42.8,Benign,Benign
6.0,32.25,183.0,544.0,0.0,6.0,32.25,Benign,Benign
516.0,516.0,1202809.6,3013080.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,3000042.5,9999208.0,0.0,0.0,0.0,Benign,Benign
0.0,120.57143,47100.5,321726.0,5.3077993,0.0,120.57143,Benign,Benign
0.0,15.5,1.0,1.0,0.0,0.0,15.5,Benign,Benign
440.0,440.0,4571.2856,19943.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,2659.2942,44703.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,2218.6667,6655.0,0.0,440.0,440.0,DrDoS_NTP,Attack
25.0,25.0,14881.333,2.0,44.798855,25.0,25.0,Benign,Benign
1.0,1.0,6958.0,3.0,95.81297,0.0,1.0,Benign,Benign
516.0,516.0,1000128.7,3000384.0,0.0,516.0,516.0,TFTP,Attack
47.0,47.0,6904.6665,2.0,96.553055,47.0,47.0,Benign,Benign
516.0,516.0,1001658.7,3004974.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,57.5,112.0,0.0,6.0,6.0,Benign,Benign
6.0,6.0,2713591.2,15088450.0,0.13006423,6.0,6.0,Syn,Attack
516.0,516.0,999947.7,2999841.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,1285566.1,3001197.0,0.0,516.0,516.0,TFTP,Attack
0.0,8.25,953364.4,4766819.0,0.41956675,0.0,8.25,Benign,Benign
330.0,359.5,35376.668,106128.0,0.0,330.0,359.5,UDP,Attack
44.0,44.0,6947.6665,3.0,95.955475,44.0,44.0,Benign,Benign
80.0,368.0,68.666664,611.0,0.0,80.0,368.0,DrDoS_NTP,Attack
0.0,0.0,106.666664,0.0,9375.0,0.0,0.0,Benign,Benign
0.0,0.0,13164.5,0.0,75.96187,0.0,0.0,Benign,Benign
6.0,6.0,5397820.0,31394068.0,0.06736726,6.0,6.0,Syn,Attack
31.0,31.0,6970.3335,3.0,95.64344,31.0,31.0,Benign,Benign
31.0,31.0,15078.667,3.0,44.212574,31.0,31.0,Benign,Benign
516.0,516.0,1210025.4,3049997.0,0.0,516.0,516.0,TFTP,Attack
0.0,132.26666,20533.473,603802.0,23.022276,0.0,132.26666,Benign,Benign
32.0,32.0,18104.666,4.0,36.822918,32.0,32.0,Benign,Benign
6.0,6.0,2696059.8,12924872.0,0.17119,6.0,6.0,Syn,Attack
31.0,31.0,15208.667,2.0,43.834656,31.0,31.0,Benign,Benign
0.0,0.0,7050584.5,22281526.0,0.018910961,0.0,0.0,Syn,Attack
440.0,440.0,103.57143,409.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,816250.3,3.0,1.0889906,0.0,0.0,Benign,Benign
516.0,516.0,1285669.1,3000146.0,0.0,516.0,516.0,TFTP,Attack
41.0,41.0,18550.0,2.0,35.938904,41.0,41.0,Benign,Benign
0.0,0.0,34.666668,1.0,19230.77,0.0,0.0,UDP-lag,Attack
440.0,440.0,8.495238,52.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,150.57692,654133.4,58140680.0,0.8843952,0.0,150.57692,Benign,Benign
0.0,0.0,809211.44,1.0,1.098463,0.0,0.0,Benign,Benign
516.0,516.0,999996.3,2999987.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,38303.223,330116.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,357249.0,0.0,2.799168,0.0,0.0,Benign,Benign
80.0,407.27274,14.476191,103.0,0.0,80.0,407.27274,DrDoS_NTP,Attack
0.0,23.0,12436.8,62179.0,32.162613,0.0,23.0,Benign,Benign
440.0,440.0,18.571428,150.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,999809.0,2999425.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,1287386.0,3016072.0,0.0,516.0,516.0,TFTP,Attack
0.0,0.0,103.0,0.0,9708.738,0.0,0.0,Benign,Benign
0.0,47.3,109772.78,5140887.0,4.217466,0.0,47.3,Benign,Benign
6.0,6.0,1.5,2.0,0.0,6.0,6.0,Benign,Benign
330.0,349.5,34891.332,104672.0,0.0,330.0,349.5,UDP,Attack
516.0,516.0,1001363.3,3004088.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,330.84616,1003.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,2.0,2.0,0.0,0.0,0.0,Benign,Benign
516.0,516.0,1199662.8,2999871.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,999995.0,2999981.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,7.0502515,198.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,10690.5,0.0,93.54099,6.0,6.0,Benign,Benign
0.0,0.0,118.0,0.0,8474.576,0.0,0.0,Benign,Benign
516.0,516.0,1204005.6,3010270.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,33.0,0.0,30303.031,6.0,6.0,Benign,Benign
6.0,6.0,3065760.2,18392632.0,0.12426033,6.0,6.0,Syn,Attack
152.0,420.8,100.37931,1020.0,0.0,152.0,420.8,DrDoS_NTP,Attack
43.0,43.0,6934.3335,3.0,96.13998,43.0,43.0,Benign,Benign
440.0,440.0,14.089552,154.0,0.0,440.0,440.0,DrDoS_NTP,Attack
224.0,431.36,102.28571,3717.0,0.0,224.0,431.36,DrDoS_NTP,Attack
32.0,32.0,7267.3335,1.0,91.7347,32.0,32.0,Benign,Benign
32.0,32.0,15097.0,10.0,44.158882,32.0,32.0,Benign,Benign
516.0,516.0,1003675.7,3011025.0,0.0,516.0,516.0,TFTP,Attack
0.0,113.71429,769940.3,10068349.0,0.64940095,0.0,113.71429,Benign,Benign
0.0,0.0,4099.4,0.0,243.93814,0.0,0.0,Benign,Benign
330.0,349.5,35564.332,106645.0,0.0,330.0,349.5,UDP,Attack
296.0,434.66666,5646.2266,26100.0,0.0,296.0,434.66666,DrDoS_NTP,Attack
440.0,440.0,5.78392,50.0,0.0,440.0,440.0,DrDoS_NTP,Attack
152.0,426.9091,7.0697675,52.0,0.0,152.0,426.9091,DrDoS_NTP,Attack
0.0,0.0,27079.5,0.0,36.928303,0.0,0.0,Benign,Benign
0.0,0.0,2.0,2.0,0.0,0.0,0.0,Benign,Benign
0.0,0.0,1649026.8,10239986.0,0.30320916,0.0,0.0,Benign,Benign
6.0,6.0,3762813.5,12287415.0,0.059057463,6.0,6.0,Syn,Attack
516.0,516.0,1000086.3,3000257.0,0.0,516.0,516.0,TFTP,Attack
44.0,44.0,15236.0,4.0,43.756016,44.0,44.0,Benign,Benign
43.0,43.0,15627.0,5.0,42.661205,43.0,43.0,Benign,Benign
0.0,86.28571,2166138.8,58471188.0,0.23082548,0.0,86.28571,Benign,Benign
516.0,516.0,999991.7,2999973.0,0.0,516.0,516.0,TFTP,Attack
6.0,6.0,5783569.0,19579636.0,0.03143702,6.0,6.0,Syn,Attack
25.0,25.0,14844.333,2.0,44.910515,25.0,25.0,Benign,Benign
516.0,516.0,1000019.3,3000056.0,0.0,516.0,516.0,TFTP,Attack
516.0,516.0,1000281.3,3000843.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,40.6,101.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,57.42857,1236837.0,10467650.0,0.34811017,0.0,57.42857,Benign,Benign
38.0,38.0,6906.3335,3.0,96.529755,38.0,38.0,Benign,Benign
440.0,440.0,27.8,243.0,0.0,440.0,440.0,DrDoS_NTP,Attack
440.0,440.0,4.637427,48.0,0.0,440.0,440.0,DrDoS_NTP,Attack
321.0,348.0,43282.4,110641.0,0.0,321.0,348.0,UDP,Attack
35.0,35.0,17982.334,1.0,37.073425,35.0,35.0,Benign,Benign
516.0,516.0,1000000.7,3000000.0,0.0,516.0,516.0,TFTP,Attack
0.0,23.0,18679.8,93398.0,21.413506,0.0,23.0,Benign,Benign
516.0,516.0,1048943.6,3146829.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,140.92308,1050.0,0.0,440.0,440.0,DrDoS_NTP,Attack
6.0,6.0,5557879.5,25000452.0,0.039983276,6.0,6.0,Syn,Attack
6.0,6.0,3057171.8,14328325.0,0.10064606,6.0,6.0,Syn,Attack
0.0,0.0,2.0,2.0,0.0,0.0,0.0,Benign,Benign
6.0,6.0,2539050.2,11631862.0,0.15753922,6.0,6.0,Syn,Attack
0.0,12.4,32.0,122.0,0.0,0.0,12.4,Benign,Benign
0.0,0.0,96.5,0.0,10362.694,0.0,0.0,Benign,Benign
0.0,75.64706,3704.0,44829.0,139.07979,0.0,75.64706,Benign,Benign
31.0,31.0,6962.0,48.0,95.75793,31.0,31.0,Benign,Benign
516.0,516.0,999526.0,2998576.0,0.0,516.0,516.0,TFTP,Attack
33.0,33.0,6968.3335,1.0,95.67089,33.0,33.0,Benign,Benign
440.0,440.0,8.1505375,99.0,0.0,440.0,440.0,DrDoS_NTP,Attack
33.0,33.0,6976.0,2.0,95.56575,33.0,33.0,Benign,Benign
0.0,0.0,802463.0,2.0,1.1077008,0.0,0.0,Benign,Benign
0.0,70.22222,3279.875,26249.0,152.44484,0.0,70.22222,Benign,Benign
516.0,516.0,1200293.6,3001007.0,0.0,516.0,516.0,TFTP,Attack
25.0,25.0,6897.0,4.0,96.660385,25.0,25.0,Benign,Benign
32.0,32.0,6996.6665,1.0,95.28347,32.0,32.0,Benign,Benign
440.0,440.0,17.0,48.0,0.0,440.0,440.0,DrDoS_NTP,Attack
0.0,0.0,57081.0,0.0,17.518965,0.0,0.0,Benign,Benign
0.0,116.15385,22806.092,407397.0,19.93088,0.0,116.15385,Benign,Benign
516.0,516.0,1202023.2,3005661.0,0.0,516.0,516.0,TFTP,Attack
440.0,440.0,6.261307,49.0,0.0,440.0,440.0,DrDoS_NTP,Attack
516.0,516.0,514061.0,1705740.0,0.0,516.0,516.0,TFTP,Attack
0.0,30.75,592.6667,1773.0,0.0,0.0,30.75,Benign,Benign
